split,sequence,lidar_frame,cam_frame,dt_seconds,frame_valid,n_in_image,n_occluded,n_road_in_image,n_road_occluded,n_marking_in_image,n_marking_occluded,n_other_in_image,n_other_occluded,n_raw8_in_image,n_raw8_occluded,n_raw9_in_image,n_raw9_occluded,n_raw10_in_image,n_raw10_occluded
train,016,25,25,-0.04984712600708008,1,47169,56,25765,7,1573,1,19795,48,1553,1,0,0,20,0
train,016,26,26,-0.04985404014587402,1,47606,39,25654,2,1765,1,20143,36,1711,1,0,0,54,0
train,016,27,27,-0.04985308647155762,1,47132,28,25553,1,1842,1,19693,26,1742,1,0,0,100,0
train,016,28,28,-0.04985404014587402,1,46441,21,25619,1,1696,2,19065,18,1541,2,0,0,155,0
train,016,29,29,-0.049859046936035156,1,46398,24,25707,3,1538,1,19109,20,1413,1,0,0,125,0
train,016,30,30,-0.04986000061035156,1,46037,13,25557,2,1705,0,18727,11,1499,0,0,0,206,0
train,016,31,31,-0.04986405372619629,1,46105,22,25498,3,1738,0,18828,19,1547,0,0,0,191,0
train,016,32,32,-0.049859046936035156,1,46700,26,25417,6,1724,0,19513,20,1505,0,0,0,219,0
train,016,33,33,-0.04985809326171875,1,46468,32,25468,7,1704,0,19240,23,1479,0,0,0,225,0
train,016,34,34,-0.04986119270324707,1,46558,39,25086,7,1853,1,19571,30,1618,1,0,0,235,0
train,016,35,35,-0.049858808517456055,1,46981,28,24363,1,2174,0,20393,27,1785,0,0,0,389,0
train,016,36,36,-0.04986310005187988,1,46619,24,24065,5,2134,0,20387,19,1652,0,0,0,482,0
train,016,37,37,-0.049857139587402344,1,46609,19,24793,5,1448,0,20335,13,1444,0,0,0,4,0
train,016,38,38,-0.04985809326171875,1,47636,22,25020,6,1376,0,21203,16,1371,0,0,0,5,0
train,016,39,39,-0.049861907958984375,1,47597,24,25246,2,1411,0,20910,22,1405,0,0,0,6,0
train,016,40,40,-0.04985809326171875,1,47712,23,25087,4,1465,0,21135,18,1444,0,0,0,21,0
train,016,41,41,-0.049855947494506836,1,47856,41,24862,9,1450,0,21517,32,1443,0,0,0,7,0
train,016,42,42,-0.049859046936035156,1,47121,46,24735,7,1513,2,20856,36,1485,0,0,0,28,2
train,016,43,43,-0.049865007400512695,1,47066,47,24519,4,1640,0,20869,43,1634,0,0,0,6,0
train,016,44,44,-0.049870967864990234,1,47734,55,24233,8,1861,0,21603,45,1845,0,0,0,16,0
train,016,45,45,-0.04987001419067383,1,49022,38,24809,11,1650,0,22519,27,1639,0,0,0,11,0
train,016,46,46,-0.04987502098083496,1,49642,34,24813,9,1446,0,23344,25,1412,0,0,0,34,0
train,016,47,47,-0.04987311363220215,1,49096,30,24531,6,1460,0,23059,23,1439,0,0,0,21,0
train,016,48,48,-0.04986000061035156,1,48851,47,23971,10,1522,2,23295,35,1498,0,0,0,24,2
train,016,49,49,-0.04984402656555176,1,49329,49,23439,7,1552,0,24290,42,1496,0,0,0,56,0
train,016,50,50,-0.049841880798339844,1,48875,67,23180,7,1416,0,24211,59,1376,0,0,0,40,0
train,016,51,51,-0.04983210563659668,1,48730,57,22822,7,1397,1,24455,48,1359,0,0,0,38,1
train,016,52,52,-0.04983091354370117,1,48780,52,22417,10,1461,0,24844,42,1406,0,0,0,55,0
train,016,53,53,-0.04983806610107422,1,47888,58,22104,11,1554,1,24177,45,1497,0,0,0,57,1
train,016,54,54,-0.04984593391418457,1,47891,46,21858,9,1554,0,24431,37,1482,0,0,0,72,0
train,016,55,55,-0.049848079681396484,1,48906,58,21717,4,1492,4,25653,50,1406,3,0,0,86,1
train,016,56,56,-0.04984116554260254,1,48760,53,21671,16,1303,1,25744,36,1216,1,0,0,87,0
train,016,57,57,-0.049833059310913086,1,49008,45,21384,11,1209,2,26374,31,1108,1,0,0,101,1
train,016,58,58,-0.04983091354370117,1,49725,46,20827,14,1235,3,27618,29,1088,2,0,0,147,1
train,016,59,59,-0.0498349666595459,1,49484,41,20179,15,1210,6,28041,20,1052,4,0,0,158,2
train,016,60,60,-0.049833059310913086,1,49481,50,19521,15,1178,2,28708,32,1006,2,0,0,172,0
train,016,61,61,-0.04983401298522949,1,50684,29,18882,9,1162,1,30564,18,975,0,0,0,187,1
train,016,62,62,-0.04983115196228027,1,50267,48,18235,16,1162,0,30794,31,958,0,0,0,204,0
train,016,63,63,-0.04981493949890137,1,49255,40,17782,12,1214,1,30198,25,990,0,0,0,224,1
train,016,64,64,-0.04981207847595215,1,47425,53,17396,10,1283,1,28664,40,1018,0,0,0,265,1
train,016,65,65,-0.049813032150268555,1,46422,44,17168,16,1378,0,27801,27,1110,0,0,0,268,0
train,016,66,66,-0.049820899963378906,1,46056,36,17000,9,1425,0,27524,26,1130,0,0,0,295,0
train,016,67,67,-0.04984116554260254,1,47373,49,17014,15,1393,0,28820,31,1088,0,0,0,305,0
train,016,68,68,-0.04983806610107422,1,45957,45,16725,8,1388,2,27674,35,1050,0,0,0,338,2
train,016,69,69,-0.04982805252075195,1,45770,39,16530,14,1282,0,27736,22,941,0,0,0,341,0
train,016,70,70,-0.049826860427856445,1,47291,52,16230,9,1272,0,29530,41,872,0,0,0,400,0
train,016,71,71,-0.04982900619506836,1,46655,49,16099,15,1271,0,29068,34,833,0,0,0,438,0
train,016,72,72,-0.049826860427856445,1,47015,39,15870,7,1382,0,29581,31,850,0,0,0,532,0
train,016,73,73,-0.049818992614746094,1,49034,61,15847,17,1407,0,31635,42,836,0,0,0,571,0
train,016,74,74,-0.04981803894042969,1,48843,40,15779,7,1354,0,31556,32,846,0,0,0,508,0
train,016,75,75,-0.04981493949890137,1,49683,54,16072,18,1088,0,32372,33,879,0,0,0,209,0
train,016,76,76,-0.049816131591796875,1,52142,64,16141,27,948,0,34900,33,902,0,0,0,46,0
train,016,77,77,-0.049832820892333984,1,51851,47,16103,24,893,0,34702,20,887,0,0,0,6,0
train,016,78,78,-0.04983997344970703,1,54935,48,15998,9,788,0,38062,36,782,0,0,0,6,0
train,016,79,79,-0.04984903335571289,1,54160,36,15579,9,765,0,37725,24,759,0,0,0,6,0
train,017,0,0,-0.04982590675354004,1,51846,50,13283,23,719,0,37458,22,712,0,0,0,7,0
train,017,1,1,-0.04982113838195801,1,51793,44,13462,10,750,0,37190,29,742,0,0,0,8,0
train,017,2,2,-0.04982304573059082,1,51542,37,13736,9,786,0,36740,24,778,0,0,0,8,0
train,017,3,3,-0.04983401298522949,1,52493,42,13907,8,806,0,37445,27,796,0,0,0,10,0
train,017,4,4,-0.04982709884643555,1,51053,34,14058,10,831,0,35913,22,821,0,0,0,10,0
train,017,5,5,-0.04982399940490723,1,50875,42,14271,15,846,1,35422,22,838,1,0,0,8,0
train,017,6,6,-0.0498199462890625,1,50721,36,14506,8,893,0,34991,21,884,0,0,0,9,0
train,017,7,7,-0.04981493949890137,1,51965,29,14849,10,926,0,35837,17,916,0,0,0,10,0
train,017,8,8,-0.049820899963378906,1,50836,22,15075,6,984,0,34386,16,972,0,0,0,12,0
train,017,9,9,-0.04982614517211914,1,50779,27,15254,7,1032,0,34054,18,1017,0,3,0,12,0
train,017,10,10,-0.04983401298522949,1,50858,29,15645,8,1099,0,33734,20,1075,0,4,0,20,0
train,017,11,11,-0.049839019775390625,1,51914,28,15778,10,1237,0,34503,16,1214,0,3,0,20,0
train,017,12,12,-0.049839019775390625,1,50573,23,16041,6,1276,1,32886,16,1258,0,0,0,18,1
train,017,13,13,-0.049842119216918945,1,50797,39,16446,9,1368,0,32649,30,1346,0,0,0,22,0
train,017,14,14,-0.04984402656555176,1,50990,39,16794,12,1418,0,32537,26,1394,0,0,0,24,0
train,017,15,15,-0.049851179122924805,1,52302,71,17089,18,1422,1,33558,49,1403,0,0,0,19,1
train,017,16,16,-0.04985690116882324,1,51270,59,17330,17,1445,1,32295,39,1418,1,7,0,20,0
train,017,17,17,-0.04985809326171875,1,51517,48,17553,8,1447,1,32317,33,1422,0,7,0,18,1
train,017,18,18,-0.04986691474914551,1,51667,63,17953,13,1365,2,32059,45,1330,2,7,0,28,0
train,017,19,19,-0.04986691474914551,1,52470,96,18293,13,1297,1,32562,77,1251,0,6,0,40,1
train,017,20,20,-0.049870967864990234,1,51088,81,18066,20,1286,2,31344,53,1226,0,15,1,45,1
train,017,21,21,-0.04987382888793945,1,50286,67,17947,16,1275,0,30610,41,1236,0,3,0,36,0
train,017,22,22,-0.04986906051635742,1,48680,65,17965,18,1311,3,28980,41,1277,2,5,0,29,1
train,017,23,23,-0.04986405372619629,1,48407,111,17730,16,1390,4,28789,77,1320,2,32,2,38,0
train,017,24,24,-0.04986691474914551,1,47402,102,17636,28,1425,4,27721,58,1336,0,32,3,57,1
train,017,25,25,-0.04986214637756348,1,46976,108,17447,34,1496,9,27234,59,1387,0,33,4,76,5
train,017,26,26,-0.04986906051635742,1,46737,110,17287,39,1583,2,27104,63,1454,0,23,2,106,0
train,017,27,27,-0.049855947494506836,1,47171,142,17127,32,1807,8,27510,91,1617,0,62,0,128,8
train,017,28,28,-0.049844980239868164,1,46460,131,16981,40,1965,5,26952,73,1821,0,17,0,127,5
train,017,29,29,-0.049832820892333984,1,46972,58,16911,7,1697,1,28139,48,1562,0,64,1,71,0
train,017,30,30,-0.04983210563659668,1,48189,64,16883,13,1638,0,29413,45,1510,0,36,0,92,0
train,017,31,31,-0.049839019775390625,1,47960,41,17019,3,1625,0,29079,37,1444,0,57,0,124,0
train,017,32,32,-0.04983019828796387,1,47682,39,17400,3,1478,0,28589,34,1211,0,101,0,166,0
train,017,33,33,-0.04982495307922363,1,47025,41,17634,7,1399,2,27704,29,1071,0,97,0,231,2
train,017,34,34,-0.0498199462890625,1,46823,58,17713,13,1514,3,27332,38,1064,0,196,1,254,2
train,017,35,35,-0.04981493949890137,1,45955,37,17824,10,1621,2,26207,23,1049,0,233,1,339,1
train,017,36,36,-0.049818992614746094,1,46078,47,17937,4,1735,1,26115,38,1031,0,281,0,423,1
train,017,37,37,-0.04982614517211914,1,46193,43,17880,11,1841,0,26209,29,1016,0,352,0,473,0
train,017,38,38,-0.049833059310913086,1,47418,74,17825,11,1988,0,27326,60,1006,0,392,0,590,0
train,017,39,39,-0.04983711242675781,1,47540,40,17590,2,2188,1,27459,30,1046,0,418,1,724,0
train,017,40,40,-0.04983091354370117,1,48168,48,17098,12,2525,1,28227,33,1145,0,514,1,866,0
train,017,41,41,-0.04981803894042969,1,47973,52,16634,8,2771,0,28232,38,1186,0,493,0,1092,0
train,017,42,42,-0.04981589317321777,1,46099,73,16890,8,2986,2,25853,50,969,0,682,0,1335,2
train,017,43,43,-0.049818992614746094,1,44663,37,17121,6,3216,1,23910,28,779,0,769,0,1668,1
train,017,44,44,-0.04982113838195801,1,44643,50,17350,6,3593,1,23110,40,660,0,954,0,1979,1
train,017,45,45,-0.04981207847595215,1,45426,56,17933,6,4031,0,22945,48,511,0,1199,0,2321,0
train,017,46,46,-0.049813032150268555,1,46926,75,18048,9,5238,2,23325,60,469,1,1793,0,2976,1
train,017,47,47,-0.04983186721801758,1,47451,55,18019,7,6528,0,22702,44,277,0,2634,0,3617,0
train,017,48,48,-0.0498349666595459,1,48730,36,19748,2,5902,0,22900,34,50,0,1559,0,4293,0
train,017,49,49,-0.04984402656555176,1,48848,49,20355,3,5621,0,22708,40,31,0,330,0,5260,0
train,017,50,50,-0.049855947494506836,1,49214,56,19158,9,6363,0,23508,42,33,0,0,0,6330,0
train,017,51,51,-0.04985690116882324,1,48491,53,17788,4,7604,0,22951,39,21,0,0,0,7583,0
train,017,52,52,-0.04985785484313965,1,48665,60,16724,8,8768,0,23008,42,23,0,0,0,8745,0
train,017,53,53,-0.04985499382019043,1,49011,48,16796,7,8964,0,23149,40,29,0,0,0,8935,0
train,017,54,54,-0.04985618591308594,1,49865,52,17350,6,8390,0,24007,45,26,0,0,0,8364,0
train,017,55,55,-0.04985499382019043,1,49348,66,17810,8,7779,0,23651,54,31,0,0,0,7748,0
train,017,56,56,-0.049855947494506836,1,49172,46,18213,9,7120,0,23722,34,30,0,0,0,7090,0
train,017,57,57,-0.049852848052978516,1,49043,45,18676,6,6247,0,24017,35,36,0,0,0,6211,0
train,017,58,58,-0.049848079681396484,1,49647,94,18941,13,5048,1,25529,79,36,0,0,0,5012,1
train,017,59,59,-0.04984593391418457,1,48422,42,19423,7,3544,0,25316,32,35,0,0,0,3509,0
train,017,60,60,-0.049844980239868164,1,48524,59,21495,6,1245,0,25665,52,39,0,0,0,1206,0
train,017,61,61,-0.0498499870300293,1,49222,88,23254,6,115,0,25718,81,38,0,0,0,77,0
train,017,62,62,-0.04985618591308594,1,50761,69,24061,5,118,0,26429,61,40,0,0,0,78,0
train,017,63,63,-0.04985499382019043,1,49456,44,23422,4,129,2,25764,36,44,1,0,0,85,1
train,017,64,64,-0.04986095428466797,1,48843,56,21985,12,157,0,26567,42,38,0,0,0,119,0
train,017,65,65,-0.04985809326171875,1,48966,58,20951,9,244,2,27581,45,42,0,0,0,202,2
train,017,66,66,-0.04985785484313965,1,48370,46,20435,7,351,1,27416,35,39,0,0,0,312,1
train,017,67,67,-0.049859046936035156,1,48739,49,20472,6,462,4,27650,35,40,2,0,0,422,2
train,017,68,68,-0.04986000061035156,1,49560,47,20548,11,603,2,28239,33,36,2,0,0,567,0
train,017,69,69,-0.04986906051635742,1,50912,52,20117,10,789,1,29830,39,42,0,0,0,747,1
train,017,70,70,-0.04987597465515137,1,50443,38,18743,2,1075,3,30415,32,42,0,0,0,1033,3
train,017,71,71,-0.04986310005187988,1,50041,48,16924,4,1265,1,31714,37,42,0,0,0,1223,1
train,017,72,72,-0.0498499870300293,1,49952,36,15268,2,1495,2,33026,30,42,0,0,0,1453,2
train,017,73,73,-0.0498349666595459,1,51040,80,14273,2,1763,0,34810,67,38,0,0,0,1725,0
train,017,74,74,-0.04982805252075195,1,50827,70,13499,7,2066,0,35037,58,54,0,0,0,2012,0
train,017,75,75,-0.04983091354370117,1,50877,77,12338,9,2600,0,35648,61,53,0,0,0,2547,0
train,017,76,76,-0.04982495307922363,1,50775,63,10458,6,3193,4,36822,48,48,0,0,0,3145,4
train,017,77,77,-0.049822092056274414,1,51537,92,8252,4,4184,2,38790,79,52,0,0,0,4132,2
train,017,78,78,-0.04982781410217285,1,50965,59,6906,4,5635,0,38156,53,39,0,0,0,5596,0
train,017,79,79,-0.04982590675354004,1,51399,81,7446,11,5316,5,38379,61,45,0,0,0,5271,5
train,019,0,0,-0.04981493949890137,1,58918,155,21482,9,5729,4,31620,141,669,0,1,0,5059,4
train,019,1,1,-0.04982495307922363,1,56487,147,20533,4,5358,6,30504,137,548,0,1,0,4809,6
train,019,2,2,-0.04983687400817871,1,53698,120,17852,5,4564,0,31169,112,393,0,2,0,4169,0
train,019,3,3,-0.049870967864990234,1,52410,137,18203,11,1841,2,32270,124,397,2,3,0,1441,0
train,019,4,4,-0.04986906051635742,1,52824,168,18747,21,2167,4,31794,143,496,3,0,0,1671,1
train,019,5,5,-0.04985785484313965,1,55706,189,20376,5,3101,2,32141,180,641,0,3,0,2457,2
train,019,6,6,-0.04986405372619629,1,55577,125,20992,5,4366,2,30106,116,980,0,2,0,3384,2
train,019,7,7,-0.04987287521362305,1,56028,138,20257,6,5251,4,30408,128,863,0,0,0,4388,4
train,019,8,8,-0.0498809814453125,1,56114,106,17998,5,6686,4,31333,97,477,1,0,0,6209,3
train,019,9,9,-0.04988384246826172,1,57360,147,17629,3,5575,0,34058,143,567,0,0,0,5008,0
train,019,10,10,-0.04988408088684082,1,55544,132,17552,6,4557,0,33324,126,711,0,4,0,3842,0
train,019,11,11,-0.04987192153930664,1,58428,156,21702,3,1500,2,35098,149,1306,2,0,0,194,0
train,019,12,12,-0.049870967864990234,1,60850,168,22237,7,1328,1,37135,160,1179,1,0,0,149,0
train,019,13,13,-0.04987788200378418,1,58676,155,22212,11,897,2,35421,140,748,2,0,0,149,0
train,019,14,14,-0.04987001419067383,1,58178,146,21387,11,753,1,35872,134,688,1,0,0,65,0
train,019,15,15,-0.04985690116882324,1,56916,186,20790,13,812,1,35153,168,765,1,5,0,42,0
train,019,16,16,-0.049855947494506836,1,58413,184,20864,5,862,0,36503,177,808,0,4,0,50,0
train,019,17,17,-0.04985404014587402,1,56457,155,21040,12,1083,0,34131,140,1024,0,5,0,54,0
train,019,18,18,-0.04984688758850098,1,55737,147,21090,8,1272,0,33163,139,1198,0,0,0,74,0
train,019,19,19,-0.049844980239868164,1,55505,120,21287,2,991,0,32993,118,938,0,1,0,52,0
train,019,20,20,-0.04984307289123535,1,56803,163,21452,8,622,0,34468,155,619,0,0,0,3,0
train,019,21,21,-0.04984402656555176,1,54784,105,21286,9,649,0,32528,96,643,0,6,0,0,0
train,019,22,22,-0.04984712600708008,1,54956,141,21214,7,736,0,32682,133,728,0,7,0,1,0
train,019,23,23,-0.04983997344970703,1,55059,146,21541,10,847,0,32381,135,843,0,0,0,4,0
train,019,24,24,-0.04982900619506836,1,56457,186,21634,7,1038,0,33513,179,1027,0,7,0,4,0
train,019,25,25,-0.04982805252075195,1,55073,126,21618,7,1065,0,32232,119,1057,0,6,0,2,0
train,019,26,26,-0.04982399940490723,1,54938,122,21429,12,775,0,32672,109,767,0,6,0,2,0
train,019,27,27,-0.04981803894042969,1,54796,103,21212,5,598,0,32952,96,592,0,0,0,6,0
train,019,28,28,-0.04981207847595215,1,56316,169,21068,11,651,0,34546,157,638,0,8,0,5,0
train,019,29,29,-0.04981112480163574,1,55208,142,21216,12,784,0,33163,130,774,0,4,0,6,0
train,019,30,30,-0.04981207847595215,1,55369,125,21718,8,780,0,32830,117,771,0,7,0,2,0
train,019,31,31,-0.049816131591796875,1,55835,127,22049,18,978,0,32774,108,969,0,6,0,3,0
train,019,32,32,-0.04981803894042969,1,57431,145,22345,10,913,0,34152,134,907,0,0,0,6,0
train,019,33,33,-0.04982805252075195,1,55968,136,22444,10,546,0,32932,126,541,0,0,0,5,0
train,019,34,34,-0.04982900619506836,1,55510,96,22096,6,432,0,32931,89,425,0,6,0,1,0
train,019,35,35,-0.04981803894042969,1,55268,114,21592,10,500,0,33127,104,490,0,5,0,5,0
train,019,36,36,-0.04981589317321777,1,55966,155,20771,10,544,0,34607,144,535,0,0,0,9,0
train,019,37,37,-0.049813032150268555,1,54413,149,20332,6,581,2,33467,140,571,2,4,0,6,0
train,019,38,38,-0.049813032150268555,1,52079,112,20518,6,694,1,30821,105,689,1,3,0,2,0
train,019,39,39,-0.04981803894042969,1,50599,98,21147,2,596,1,28806,93,593,1,1,0,2,0
train,019,40,40,-0.04982495307922363,1,51522,117,21575,6,407,0,29496,109,388,0,17,0,2,0
train,019,41,41,-0.04982399940490723,1,49577,88,21166,8,411,1,27942,78,400,1,8,0,3,0
train,019,42,42,-0.049829959869384766,1,48720,78,20628,3,492,2,27542,71,479,2,6,0,7,0
train,019,43,43,-0.049841880798339844,1,48320,74,20487,5,479,3,27296,66,452,3,21,0,6,0
train,019,44,44,-0.04984593391418457,1,51266,105,21414,16,688,1,29101,88,657,0,20,0,11,1
train,019,45,45,-0.04984688758850098,1,51090,80,21893,17,598,0,28505,62,566,0,25,0,7,0
train,019,46,46,-0.049844980239868164,1,50721,87,22372,21,450,1,27804,63,411,0,26,1,13,0
train,019,47,47,-0.049839019775390625,1,51588,88,22615,11,487,0,28367,77,441,0,31,0,15,0
train,019,48,48,-0.04984307289123535,1,49733,56,22673,11,574,0,26383,43,529,0,32,0,13,0
train,019,49,49,-0.04985189437866211,1,49247,74,22617,20,626,0,25863,53,583,0,25,0,18,0
train,019,50,50,-0.04985690116882324,1,48417,61,22247,12,658,2,25352,46,621,2,17,0,20,0
train,019,51,51,-0.0498509407043457,1,49285,52,22123,11,808,1,26175,40,748,1,33,0,27,0
train,019,52,52,-0.0498509407043457,1,48260,59,22268,8,755,0,25042,50,687,0,32,0,36,0
train,019,53,53,-0.04984712600708008,1,48103,48,22885,2,623,0,24411,45,547,0,31,0,45,0
train,019,54,54,-0.04985308647155762,1,48195,45,23826,5,609,3,23555,37,528,2,38,0,43,1
train,019,55,55,-0.04985308647155762,1,49280,59,24396,7,708,3,23948,46,607,2,53,1,48,0
train,019,56,56,-0.04986000061035156,1,48180,42,24008,10,800,1,23117,31,684,0,45,0,71,1
train,019,57,57,-0.04985404014587402,1,47513,53,23118,8,827,0,23311,45,678,0,59,0,90,0
train,019,58,58,-0.04987502098083496,1,46682,56,22340,14,987,3,23165,39,798,1,80,0,109,2
train,019,59,59,-0.04987001419067383,1,47346,49,22172,9,943,1,24115,39,747,0,64,0,132,1
train,019,60,60,-0.04984688758850098,1,46910,46,22035,7,752,2,24057,36,540,2,68,0,144,0
train,019,61,61,-0.04986000061035156,1,47273,52,21923,7,786,2,24484,43,563,2,65,0,158,0
train,019,62,62,-0.04985690116882324,1,47229,65,21420,7,868,1,24884,56,628,1,61,0,179,0
train,019,63,63,-0.049865007400512695,1,47486,56,20904,6,999,2,25526,48,703,0,97,0,199,2
train,019,64,64,-0.049870967864990234,1,46932,64,20871,11,1094,3,24911,50,786,0,79,0,229,3
train,019,65,65,-0.04987502098083496,1,47864,38,21426,3,1177,2,25190,33,877,0,48,0,252,2
train,019,66,66,-0.049870967864990234,1,48481,30,22110,0,1180,0,25138,30,814,0,95,0,271,0
train,019,67,67,-0.049874067306518555,1,49119,49,22645,7,984,1,25408,41,616,0,83,0,285,1
train,019,68,68,-0.049865007400512695,1,48581,63,22515,7,1087,1,24922,55,643,0,119,0,325,1
train,019,69,69,-0.04986286163330078,1,48767,36,22279,3,1217,0,25211,33,749,0,125,0,343,0
train,019,70,70,-0.049859046936035156,1,48552,55,22104,5,1240,0,25154,50,724,0,125,0,391,0
train,019,71,71,-0.04985404014587402,1,48514,56,21875,4,1306,0,25251,51,746,0,150,0,410,0
train,019,72,72,-0.0498509407043457,1,47514,52,21794,0,1551,1,24100,51,932,0,204,0,415,1
train,019,73,73,-0.04985499382019043,1,47405,48,22169,6,1581,0,23582,41,943,0,215,0,423,0
train,019,74,74,-0.04984402656555176,1,47597,52,22024,2,1323,0,24185,49,599,0,247,0,477,0
train,019,75,75,-0.049833059310913086,1,47664,68,20806,0,1336,1,25439,66,579,0,195,0,562,1
train,019,76,76,-0.04983401298522949,1,46224,49,19439,4,1503,0,25216,45,616,0,272,0,615,0
train,019,77,77,-0.04983806610107422,1,47790,95,19456,14,1903,1,26348,79,697,0,344,0,862,1
train,019,78,78,-0.049839019775390625,1,49161,112,19796,8,2192,2,27096,101,820,0,366,0,1006,2
train,019,79,79,-0.04984402656555176,1,47244,60,19429,4,2186,2,25563,53,794,0,378,0,1014,2
train,021,0,0,-0.04986906051635742,1,58123,94,30700,5,865,0,26505,89,859,0,2,0,4,0
train,021,1,1,-0.04987001419067383,1,55152,58,29658,5,717,0,24719,53,711,0,2,0,4,0
train,021,2,2,-0.04986381530761719,1,53876,36,29311,3,646,0,23868,33,640,0,1,0,5,0
train,021,3,3,-0.04986691474914551,1,53291,42,28270,3,782,0,24187,39,774,0,3,0,5,0
train,021,4,4,-0.04986119270324707,1,53000,58,27891,2,708,0,24337,56,700,0,4,0,4,0
train,021,5,5,-0.0498499870300293,1,53899,64,27950,9,764,0,25106,55,757,0,0,0,7,0
train,021,6,6,-0.0498499870300293,1,52572,56,28423,2,830,0,23265,54,827,0,0,0,3,0
train,021,7,7,-0.04984307289123535,1,52859,33,28920,0,735,0,23146,33,721,0,11,0,3,0
train,021,8,8,-0.049826860427856445,1,52633,43,28793,3,539,0,23224,40,526,0,10,0,3,0
train,021,9,9,-0.04982805252075195,1,53467,45,28119,2,619,0,24677,43,603,0,14,0,2,0
train,021,10,10,-0.04982590675354004,1,51874,29,27195,2,661,0,23946,27,657,0,0,0,4,0
train,021,11,11,-0.04982280731201172,1,51972,50,26811,3,691,0,24397,47,664,0,19,0,8,0
train,021,12,12,-0.049820899963378906,1,51852,61,26834,7,750,0,24200,53,740,0,4,0,6,0
train,021,13,13,-0.04982900619506836,1,52233,42,27268,2,662,0,24228,40,645,0,10,0,7,0
train,021,14,14,-0.049833059310913086,1,54383,67,29036,2,715,0,24558,65,680,0,32,0,3,0
train,021,15,15,-0.04983806610107422,1,53998,39,29315,1,788,0,23807,38,771,0,11,0,6,0
train,021,16,16,-0.04983711242675781,1,55359,49,29870,1,833,0,24573,48,798,0,12,0,23,0
train,021,17,17,-0.0498199462890625,1,54388,41,29856,0,1001,0,23435,41,972,0,17,0,12,0
train,021,18,18,-0.049818992614746094,1,54630,44,29336,0,871,0,24325,44,847,0,6,0,18,0
train,021,19,19,-0.04981803894042969,1,53639,48,28425,1,602,0,24514,47,569,0,3,0,30,0
train,021,20,20,-0.049809932708740234,1,54444,62,27314,5,678,0,26327,57,630,0,37,0,11,0
train,021,21,21,-0.04981589317321777,1,53690,46,27999,0,707,0,24865,45,691,0,2,0,14,0
train,021,22,22,-0.04981398582458496,1,54614,56,29838,0,819,0,23844,56,762,0,42,0,15,0
