split,sequence,lidar_frame,same_index_cam_frame,same_index_dt_s,nearest_cam_frame,nearest_dt_s
train,019,63,63,-0.049865007400512695,63,-0.049865007400512695
train,019,64,64,-0.049870967864990234,64,-0.049870967864990234
train,019,65,65,-0.04987502098083496,65,-0.04987502098083496
train,019,66,66,-0.049870967864990234,66,-0.049870967864990234
train,019,67,67,-0.049874067306518555,67,-0.049874067306518555
train,019,68,68,-0.049865007400512695,68,-0.049865007400512695
train,019,69,69,-0.04986286163330078,69,-0.04986286163330078
train,019,70,70,-0.049859046936035156,70,-0.049859046936035156
train,019,71,71,-0.04985404014587402,71,-0.04985404014587402
train,019,72,72,-0.0498509407043457,72,-0.0498509407043457
train,019,73,73,-0.04985499382019043,73,-0.04985499382019043
train,019,74,74,-0.04984402656555176,74,-0.04984402656555176
train,019,75,75,-0.049833059310913086,75,-0.049833059310913086
train,019,76,76,-0.04983401298522949,76,-0.04983401298522949
train,019,77,77,-0.04983806610107422,77,-0.04983806610107422
train,019,78,78,-0.049839019775390625,78,-0.049839019775390625
train,019,79,79,-0.04984402656555176,79,-0.04984402656555176
train,021,0,0,-0.04986906051635742,0,-0.04986906051635742
train,021,1,1,-0.04987001419067383,1,-0.04987001419067383
train,021,2,2,-0.04986381530761719,2,-0.04986381530761719
train,021,3,3,-0.04986691474914551,3,-0.04986691474914551
train,021,4,4,-0.04986119270324707,4,-0.04986119270324707
train,021,5,5,-0.0498499870300293,5,-0.0498499870300293
train,021,6,6,-0.0498499870300293,6,-0.0498499870300293
train,021,7,7,-0.04984307289123535,7,-0.04984307289123535
train,021,8,8,-0.049826860427856445,8,-0.049826860427856445
train,021,9,9,-0.04982805252075195,9,-0.04982805252075195
train,021,10,10,-0.04982590675354004,10,-0.04982590675354004
train,021,11,11,-0.04982280731201172,11,-0.04982280731201172
train,021,12,12,-0.049820899963378906,12,-0.049820899963378906
train,021,13,13,-0.04982900619506836,13,-0.04982900619506836
train,021,14,14,-0.049833059310913086,14,-0.049833059310913086
train,021,15,15,-0.04983806610107422,15,-0.04983806610107422
train,021,16,16,-0.04983711242675781,16,-0.04983711242675781
train,021,17,17,-0.0498199462890625,17,-0.0498199462890625
train,021,18,18,-0.049818992614746094,18,-0.049818992614746094
train,021,19,19,-0.04981803894042969,19,-0.04981803894042969
train,021,20,20,-0.049809932708740234,20,-0.049809932708740234
train,021,21,21,-0.04981589317321777,21,-0.04981589317321777
train,021,22,22,-0.04981398582458496,22,-0.04981398582458496
train,021,23,23,-0.049813032150268555,23,-0.049813032150268555
train,021,24,24,-0.049829959869384766,24,-0.049829959869384766
train,021,25,25,-0.04983115196228027,25,-0.04983115196228027
train,021,26,26,-0.04984021186828613,26,-0.04984021186828613
train,021,27,27,-0.04982709884643555,27,-0.04982709884643555
train,021,28,28,-0.049820899963378906,28,-0.049820899963378906
train,021,29,29,-0.04982399940490723,29,-0.04982399940490723
train,021,30,30,-0.0498199462890625,30,-0.0498199462890625
train,021,31,31,-0.04982185363769531,31,-0.04982185363769531
train,021,32,32,-0.04983401298522949,32,-0.04983401298522949
train,021,33,33,-0.04984092712402344,33,-0.04984092712402344
train,021,34,34,-0.049848079681396484,34,-0.049848079681396484
train,021,35,35,-0.04985690116882324,35,-0.04985690116882324
train,021,36,36,-0.049865007400512695,36,-0.049865007400512695
train,021,37,37,-0.049870967864990234,37,-0.049870967864990234
train,021,38,38,-0.04987287521362305,38,-0.04987287521362305
train,021,39,39,-0.049878835678100586,39,-0.049878835678100586
train,021,40,40,-0.04987907409667969,40,-0.04987907409667969
train,021,41,41,-0.04987502098083496,41,-0.04987502098083496
train,021,42,42,-0.04988813400268555,42,-0.04988813400268555
train,021,43,43,-0.04987788200378418,43,-0.04987788200378418
train,021,44,44,-0.04987788200378418,44,-0.04987788200378418
train,021,45,45,-0.0498659610748291,45,-0.0498659610748291
train,021,46,46,-0.04987001419067383,46,-0.04987001419067383
train,021,47,47,-0.04987192153930664,47,-0.04987192153930664
train,021,48,48,-0.04985690116882324,48,-0.04985690116882324
train,021,49,49,-0.0498509407043457,49,-0.0498509407043457
train,021,50,50,-0.049844980239868164,50,-0.049844980239868164
train,021,51,51,-0.04983997344970703,51,-0.04983997344970703
train,021,52,52,-0.049832820892333984,52,-0.049832820892333984
train,021,53,53,-0.0498199462890625,53,-0.0498199462890625
train,021,54,54,-0.049820899963378906,54,-0.049820899963378906
train,021,55,55,-0.04983091354370117,55,-0.04983091354370117
train,021,56,56,-0.04983401298522949,56,-0.04983401298522949
train,021,57,57,-0.049842119216918945,57,-0.049842119216918945
train,021,58,58,-0.04982590675354004,58,-0.04982590675354004
train,021,59,59,-0.049839019775390625,59,-0.049839019775390625
train,021,60,60,-0.04983806610107422,60,-0.04983806610107422
train,021,61,61,-0.04984402656555176,61,-0.04984402656555176
train,021,62,62,-0.04984402656555176,62,-0.04984402656555176
train,021,63,63,-0.04984402656555176,63,-0.04984402656555176
train,021,64,64,-0.049848079681396484,64,-0.049848079681396484
train,021,65,65,-0.04984092712402344,65,-0.04984092712402344
train,021,66,66,-0.04982900619506836,66,-0.04982900619506836
train,021,67,67,-0.049833059310913086,67,-0.049833059310913086
train,021,68,68,-0.04983401298522949,68,-0.04983401298522949
train,021,69,69,-0.049826860427856445,69,-0.049826860427856445
train,021,70,70,-0.04982399940490723,70,-0.04982399940490723
train,021,71,71,-0.04982399940490723,71,-0.04982399940490723
train,021,72,72,-0.04982495307922363,72,-0.04982495307922363
train,021,73,73,-0.04982495307922363,73,-0.04982495307922363
train,021,74,74,-0.049825191497802734,74,-0.049825191497802734
train,021,75,75,-0.04982900619506836,75,-0.04982900619506836
train,021,76,76,-0.04982900619506836,76,-0.04982900619506836
train,021,77,77,-0.0498201847076416,77,-0.0498201847076416
train,021,78,78,-0.04982304573059082,78,-0.04982304573059082
train,021,79,79,-0.04982495307922363,79,-0.04982495307922363
train,023,0,0,-0.0498509407043457,0,-0.0498509407043457
train,023,1,1,-0.049855947494506836,1,-0.049855947494506836
train,023,2,2,-0.04986095428466797,2,-0.04986095428466797
train,023,3,3,-0.04986095428466797,3,-0.04986095428466797
train,023,4,4,-0.049858808517456055,4,-0.049858808517456055
train,023,5,5,-0.049861907958984375,5,-0.049861907958984375
train,023,6,6,-0.04985785484313965,6,-0.04985785484313965
train,023,7,7,-0.049861907958984375,7,-0.049861907958984375
train,023,8,8,-0.0498661994934082,8,-0.0498661994934082
train,023,9,9,-0.04985809326171875,9,-0.04985809326171875
train,023,10,10,-0.0498659610748291,10,-0.0498659610748291
train,023,11,11,-0.0498661994934082,11,-0.0498661994934082
train,023,12,12,-0.049859046936035156,12,-0.049859046936035156
train,023,13,13,-0.049855947494506836,13,-0.049855947494506836
train,023,14,14,-0.04986119270324707,14,-0.04986119270324707
train,023,15,15,-0.0498659610748291,15,-0.0498659610748291
train,023,16,16,-0.04986000061035156,16,-0.04986000061035156
train,023,17,17,-0.04985785484313965,17,-0.04985785484313965
train,023,18,18,-0.04986000061035156,18,-0.04986000061035156
train,023,19,19,-0.04984402656555176,19,-0.04984402656555176
train,023,20,20,-0.04984307289123535,20,-0.04984307289123535
train,023,21,21,-0.04982805252075195,21,-0.04982805252075195
train,023,22,22,-0.04982399940490723,22,-0.04982399940490723
train,023,23,23,-0.04983115196228027,23,-0.04983115196228027
train,023,24,24,-0.04982113838195801,24,-0.04982113838195801
train,023,25,25,-0.04981803894042969,25,-0.04981803894042969
train,023,26,26,-0.0498201847076416,26,-0.0498201847076416
train,023,27,27,-0.049818992614746094,27,-0.049818992614746094
train,023,28,28,-0.04982805252075195,28,-0.04982805252075195
train,023,29,29,-0.04982805252075195,29,-0.04982805252075195
train,023,30,30,-0.04982590675354004,30,-0.04982590675354004
train,023,31,31,-0.04982900619506836,31,-0.04982900619506836
train,023,32,32,-0.049822092056274414,32,-0.049822092056274414
train,023,33,33,-0.04982185363769531,33,-0.04982185363769531
train,023,34,34,-0.0498199462890625,34,-0.0498199462890625
train,023,35,35,-0.04981708526611328,35,-0.04981708526611328
train,023,36,36,-0.049818992614746094,36,-0.049818992614746094
train,023,37,37,-0.04982113838195801,37,-0.04982113838195801
train,023,38,38,-0.049836158752441406,38,-0.049836158752441406
train,023,39,39,-0.04983997344970703,39,-0.04983997344970703
train,023,40,40,-0.04984402656555176,40,-0.04984402656555176
train,023,41,41,-0.049855947494506836,41,-0.049855947494506836
train,023,42,42,-0.049855947494506836,42,-0.049855947494506836
train,023,43,43,-0.04986000061035156,43,-0.04986000061035156
train,023,44,44,-0.049851179122924805,44,-0.049851179122924805
train,023,45,45,-0.04985308647155762,45,-0.04985308647155762
train,023,46,46,-0.04987001419067383,46,-0.04987001419067383
train,023,47,47,-0.04986882209777832,47,-0.04986882209777832
train,023,48,48,-0.049865007400512695,48,-0.049865007400512695
train,023,49,49,-0.049874067306518555,49,-0.049874067306518555
train,023,50,50,-0.04987478256225586,50,-0.04987478256225586
train,023,51,51,-0.04987692832946777,51,-0.04987692832946777
train,023,52,52,-0.049874067306518555,52,-0.049874067306518555
train,023,53,53,-0.04986906051635742,53,-0.04986906051635742
train,023,54,54,-0.04986906051635742,54,-0.04986906051635742
train,023,55,55,-0.04985785484313965,55,-0.04985785484313965
train,023,56,56,-0.049855947494506836,56,-0.049855947494506836
train,023,57,57,-0.049848079681396484,57,-0.049848079681396484
train,023,58,58,-0.04984402656555176,58,-0.04984402656555176
train,023,59,59,-0.04984593391418457,59,-0.04984593391418457
train,023,60,60,-0.04984593391418457,60,-0.04984593391418457
train,023,61,61,-0.04984307289123535,61,-0.04984307289123535
train,023,62,62,-0.049833059310913086,62,-0.049833059310913086
train,023,63,63,-0.04982709884643555,63,-0.04982709884643555
train,023,64,64,-0.049832820892333984,64,-0.049832820892333984
train,023,65,65,-0.04982590675354004,65,-0.04982590675354004
train,023,66,66,-0.049818992614746094,66,-0.049818992614746094
train,023,67,67,-0.049822092056274414,67,-0.049822092056274414
train,023,68,68,-0.04982495307922363,68,-0.04982495307922363
train,023,69,69,-0.04983091354370117,69,-0.04983091354370117
train,023,70,70,-0.04982399940490723,70,-0.04982399940490723
train,023,71,71,-0.04982304573059082,71,-0.04982304573059082
train,023,72,72,-0.049820899963378906,72,-0.049820899963378906
train,023,73,73,-0.04982304573059082,73,-0.04982304573059082
train,023,74,74,-0.04982781410217285,74,-0.04982781410217285
train,023,75,75,-0.04982399940490723,75,-0.04982399940490723
train,023,76,76,-0.04982399940490723,76,-0.04982399940490723
train,023,77,77,-0.04982805252075195,77,-0.04982805252075195
train,023,78,78,-0.04982781410217285,78,-0.04982781410217285
train,023,79,79,-0.0498199462890625,79,-0.0498199462890625
train,024,0,0,-0.04982900619506836,0,-0.04982900619506836
train,024,1,1,-0.04982185363769531,1,-0.04982185363769531
train,024,2,2,-0.04982590675354004,2,-0.04982590675354004
train,024,3,3,-0.04982399940490723,3,-0.04982399940490723
train,024,4,4,-0.04983210563659668,4,-0.04983210563659668
train,024,5,5,-0.04983186721801758,5,-0.04983186721801758
train,024,6,6,-0.04982495307922363,6,-0.04982495307922363
train,024,7,7,-0.04982709884643555,7,-0.04982709884643555
train,024,8,8,-0.04982495307922363,8,-0.04982495307922363
train,024,9,9,-0.0498199462890625,9,-0.0498199462890625
train,024,10,10,-0.04982590675354004,10,-0.04982590675354004
train,024,11,11,-0.04983997344970703,11,-0.04983997344970703
train,024,12,12,-0.049858808517456055,12,-0.049858808517456055
train,024,13,13,-0.04985499382019043,13,-0.04985499382019043
train,024,14,14,-0.04984903335571289,14,-0.04984903335571289
train,024,15,15,-0.04984784126281738,15,-0.04984784126281738
train,024,16,16,-0.04985499382019043,16,-0.04985499382019043
train,024,17,17,-0.04986405372619629,17,-0.04986405372619629
train,024,18,18,-0.04985809326171875,18,-0.04985809326171875
train,024,19,19,-0.04985809326171875,19,-0.04985809326171875
train,024,20,20,-0.04985499382019043,20,-0.04985499382019043
train,024,21,21,-0.049867868423461914,21,-0.049867868423461914
train,024,22,22,-0.04986882209777832,22,-0.04986882209777832
train,024,23,23,-0.04987382888793945,23,-0.04987382888793945
train,024,24,24,-0.04987215995788574,24,-0.04987215995788574
train,024,25,25,-0.049870967864990234,25,-0.049870967864990234
train,024,26,26,-0.049868106842041016,26,-0.049868106842041016
train,024,27,27,-0.049868106842041016,27,-0.049868106842041016
train,024,28,28,-0.04986000061035156,28,-0.04986000061035156
train,024,29,29,-0.049836158752441406,29,-0.049836158752441406
train,024,30,30,-0.04982709884643555,30,-0.04982709884643555
train,024,31,31,-0.049829959869384766,31,-0.049829959869384766
train,024,32,32,-0.04983401298522949,32,-0.04983401298522949
train,024,33,33,-0.04983019828796387,33,-0.04983019828796387
train,024,34,34,-0.04982399940490723,34,-0.04982399940490723
train,024,35,35,-0.04983401298522949,35,-0.04983401298522949
train,024,36,36,-0.04982900619506836,36,-0.04982900619506836
train,024,37,37,-0.04983210563659668,37,-0.04983210563659668
train,024,38,38,-0.0498349666595459,38,-0.0498349666595459
train,024,39,39,-0.04983210563659668,39,-0.04983210563659668
train,024,40,40,-0.04983401298522949,40,-0.04983401298522949
train,024,41,41,-0.04983091354370117,41,-0.04983091354370117
train,024,42,42,-0.04982900619506836,42,-0.04982900619506836
train,024,43,43,-0.04983115196228027,43,-0.04983115196228027
train,024,44,44,-0.04983806610107422,44,-0.04983806610107422
train,024,45,45,-0.049839019775390625,45,-0.049839019775390625
train,024,46,46,-0.04982614517211914,46,-0.04982614517211914
train,024,47,47,-0.04982709884643555,47,-0.04982709884643555
train,024,48,48,-0.0498349666595459,48,-0.0498349666595459
train,024,49,49,-0.04983401298522949,49,-0.04983401298522949
train,024,50,50,-0.04982614517211914,50,-0.04982614517211914
train,024,51,51,-0.04980301856994629,51,-0.04980301856994629
train,024,52,52,-0.04979109764099121,52,-0.04979109764099121
train,024,53,53,-0.04980301856994629,53,-0.04980301856994629
train,024,54,54,-0.049809932708740234,54,-0.049809932708740234
train,024,55,55,-0.04981803894042969,55,-0.04981803894042969
train,024,56,56,-0.04983019828796387,56,-0.04983019828796387
train,024,57,57,-0.049829959869384766,57,-0.049829959869384766
train,024,58,58,-0.04984092712402344,58,-0.04984092712402344
train,024,59,59,-0.04983806610107422,59,-0.04983806610107422
train,024,60,60,-0.049835920333862305,60,-0.049835920333862305
train,024,61,61,-0.04983997344970703,61,-0.04983997344970703
train,024,62,62,-0.04984116554260254,62,-0.04984116554260254
train,024,63,63,-0.049835920333862305,63,-0.049835920333862305
train,024,64,64,-0.049839019775390625,64,-0.049839019775390625
train,024,65,65,-0.04984402656555176,65,-0.04984402656555176
train,024,66,66,-0.04984092712402344,66,-0.04984092712402344
train,024,67,67,-0.049844980239868164,67,-0.049844980239868164
train,024,68,68,-0.0498499870300293,68,-0.0498499870300293
train,024,69,69,-0.049844980239868164,69,-0.049844980239868164
train,024,70,70,-0.04985380172729492,70,-0.04985380172729492
train,024,71,71,-0.04986286163330078,71,-0.04986286163330078
train,024,72,72,-0.04984617233276367,72,-0.04984617233276367
train,024,73,73,-0.04984688758850098,73,-0.04984688758850098
train,024,74,74,-0.04985499382019043,74,-0.04985499382019043
train,024,75,75,-0.04984688758850098,75,-0.04984688758850098
train,024,76,76,-0.04985213279724121,76,-0.04985213279724121
train,024,77,77,-0.04985189437866211,77,-0.04985189437866211
train,024,78,78,-0.04985213279724121,78,-0.04985213279724121
train,024,79,79,-0.04985809326171875,79,-0.04985809326171875
train,027,0,0,-0.04982495307922363,0,-0.04982495307922363
train,027,1,1,-0.04981803894042969,1,-0.04981803894042969
train,027,2,2,-0.049818992614746094,2,-0.049818992614746094
train,027,3,3,-0.04983091354370117,3,-0.04983091354370117
